id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,location,last_review_year
817978656655934635,Home in Austin · 2 bedrooms · 2 beds · 2.5 baths,65614108,Nils,,78702,30.252249125538917,-97.7153706577286,Entire home/apt,399,30,1,2023-06-30,0.41,1,35,1,,"(-97.7153706577286, 30.252249125538917)",2023.0
818139691990149825,Home in Austin · 3 bedrooms · 3 beds · 2 baths,178051147,Erin,,78751,30.32191,-97.71955,Entire home/apt,132,29,0,,,1,301,0,,"(-97.71955, 30.32191)",
818179451948515973,Home in Austin · ★4.86 · 3 bedrooms · 3 beds · 2 baths,433622295,Samuel,,78703,30.2769971242825,-97.75677290203406,Entire home/apt,226,2,14,2023-07-30,2.01,3,209,14,,"(-97.75677290203406, 30.2769971242825)",2023.0
818228456972333839,Home in The Hills · 3 bedrooms · 3 beds · 4 baths,478009344,Austin BNB Management,,78738,30.34887,-97.9864,Entire home/apt,120,30,1,2023-07-08,0.46,17,253,1,,"(-97.9864, 30.34887)",2023.0
818238489998368555,Guesthouse in Austin · 2 bedrooms · 2 beds · 1 bath,433622295,Samuel,,78703,30.27836,-97.75655,Entire home/apt,300,3,0,,,3,201,0,,"(-97.75655, 30.27836)",
818353760515853456,Rental unit in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,12655156,Andrew,,78745,30.22219137658548,-97.8038153227539,Entire home/apt,117,1,5,2023-07-29,0.84,1,88,5,,"(-97.8038153227539, 30.22219137658548)",2023.0
818781784587341459,Home in Austin · 1 bedroom · 2 beds · 1.5 shared baths,394531297,Sarah,,78759,30.369926767752755,-97.74637209792732,Private room,49,28,2,2023-08-09,0.45,2,232,2,,"(-97.74637209792732, 30.369926767752755)",2023.0
818852911062574755,Home in Austin · 1 bedroom · 1 bed · 1 private bath,8095280,Brent,,78744,30.178168936572803,-97.7684827418516,Private room,40,29,1,2023-04-23,0.21,2,88,1,,"(-97.7684827418516, 30.178168936572803)",2023.0
818869319401153353,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,394531297,Sarah,,78759,30.37033,-97.74843,Private room,39,28,1,2023-08-21,1.0,2,344,1,,"(-97.74843, 30.37033)",2023.0
818995836128250020,Home in Austin · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,482811422,Consuelo,,78724,30.30192998556794,-97.6248798820867,Private room,49,1,15,2023-08-13,2.18,4,83,15,,"(-97.6248798820867, 30.30192998556794)",2023.0
819110230930114229,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,1710742,Jaclyn,,78702,30.25790673113499,-97.71700563417338,Entire home/apt,199,3,10,2023-09-04,1.38,1,285,10,,"(-97.71700563417338, 30.25790673113499)",2023.0
819200304449748193,Rental unit in Austin · ★4.57 · 1 bedroom · 1 bed · 1 bath,438680036,Mercy,,78704,30.23939684906509,-97.7828981272104,Entire home/apt,93,1,21,2023-08-28,3.87,8,79,21,,"(-97.7828981272104, 30.23939684906509)",2023.0
819212502048349736,Condo in Austin · 1 bedroom · 1 bed · 1.5 baths,151294097,Austin,,78750,30.374745972468755,-97.80034542021204,Entire home/apt,129,2,1,2023-08-17,1.0,2,353,1,,"(-97.80034542021204, 30.374745972468755)",2023.0
819488028776837995,Guest suite in Austin · ★4.91 · 1 bedroom · 1 bed · 1 bath,66989565,Joanna,,78702,30.279027875806687,-97.70470115359504,Entire home/apt,123,2,11,2023-07-30,1.61,1,67,11,,"(-97.70470115359504, 30.279027875806687)",2023.0
819498870980887818,Rental unit in Austin · ★4.92 · 1 bedroom · 2 beds · 1 bath,423445570,Ridge And Dan,,78704,30.23758000376749,-97.78529422518493,Entire home/apt,72,1,50,2023-09-09,6.98,5,154,50,,"(-97.78529422518493, 30.23758000376749)",2023.0
819532325677314879,Home in Austin · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,2911278,Ashley,,78702,30.257907662254144,-97.71418317611568,Entire home/apt,304,1,25,2023-08-27,3.73,20,123,25,,"(-97.71418317611568, 30.257907662254144)",2023.0
819550492944641039,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,116824383,AmaLinda,,78748,30.148166506435803,-97.7959008935635,Entire home/apt,175,1,1,2023-02-16,0.14,1,362,1,,"(-97.7959008935635, 30.148166506435803)",2023.0
819663872047096028,Rental unit in Austin · ★4.94 · 1 bedroom · 2 beds · 1 bath,423445570,Ridge And Dan,,78704,30.237331987487195,-97.78435952866374,Entire home/apt,69,1,52,2023-09-09,7.32,5,164,52,,"(-97.78435952866374, 30.237331987487195)",2023.0
819755421761053177,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,182618168,Lisa,,78703,30.28448832154154,-97.76612391981784,Entire home/apt,199,2,19,2023-09-04,3.1,2,236,19,,"(-97.76612391981784, 30.28448832154154)",2023.0
819988887589667205,Condo in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,435920743,Adam,,78701,30.2705715,-97.7490675,Entire home/apt,299,1,9,2023-08-20,2.39,3,342,9,,"(-97.7490675, 30.2705715)",2023.0
820342298329257315,Home in Austin · 1 bedroom · 1 bed · 1 private bath,498927229,Jose,,78748,30.181745078544896,-97.83174048289578,Private room,86,1,0,,,1,365,0,,"(-97.83174048289578, 30.181745078544896)",
820360536324982914,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,77755647,Jon,,78723,30.31856995718054,-97.70184349268676,Entire home/apt,170,3,4,2023-04-29,0.67,1,16,4,,"(-97.70184349268676, 30.31856995718054)",2023.0
820373084349445065,Home in Austin · 3 bedrooms · 4 beds · 2 baths,215284368,Alexa,,78703,30.297965651518208,-97.77669321745633,Entire home/apt,165,30,0,,,1,179,0,,"(-97.77669321745633, 30.297965651518208)",
820381815829109035,Home in Austin · 2 bedrooms · 2 beds · 1 bath,44874241,Aubri,,78741,30.24330434035431,-97.734818784068,Entire home/apt,156,3,1,2023-03-15,0.17,1,12,1,,"(-97.734818784068, 30.24330434035431)",2023.0
820424657056989439,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,34227785,Andrew,,78721,30.280881126279606,-97.691360689503,Entire home/apt,350,1,3,2023-04-02,0.49,1,273,3,,"(-97.691360689503, 30.280881126279606)",2023.0
820528928365525046,Home in Austin · ★4.94 · 3 bedrooms · 5 beds · 2.5 baths,499757209,Bryan,,78717,30.47693700088428,-97.77130504760048,Entire home/apt,158,1,17,2023-08-28,2.79,3,88,17,,"(-97.77130504760048, 30.47693700088428)",2023.0
820531469455123083,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,149620300,Jennifer And Austin,,78744,30.167542825300053,-97.69422217670606,Entire home/apt,234,3,14,2023-08-27,2.19,1,40,14,,"(-97.69422217670606, 30.167542825300053)",2023.0
820543696751409675,Home in Austin · ★4.88 · 3 bedrooms · 6 beds · 2.5 baths,7270902,Meshelle,,78741,30.22311817796602,-97.6991201557352,Entire home/apt,129,2,16,2023-05-29,2.27,22,358,16,,"(-97.6991201557352, 30.22311817796602)",2023.0
820545308847424506,Home in Austin · 3 bedrooms · 3 beds · 2 baths,166436925,William,,78727,30.43241,-97.71801,Entire home/apt,200,14,2,2023-08-05,0.36,1,0,2,,"(-97.71801, 30.43241)",2023.0
820558262871672650,Home in Austin · ★4.81 · 2 bedrooms · 2 beds · 1 bath,498470505,Freda,,78758,30.37998565586125,-97.70044869287466,Entire home/apt,100,1,36,2023-09-03,5.32,2,86,36,,"(-97.70044869287466, 30.37998565586125)",2023.0
820582111138390803,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,374347621,Luke,,78701,30.269967314683036,-97.74765709206542,Entire home/apt,276,1,0,,,1,79,0,,"(-97.74765709206542, 30.269967314683036)",
820690850744832536,Rental unit in Austin · Studio · 1 bed · 1 bath,21218778,Adan,,78701,30.264427654091204,-97.74357782863387,Entire home/apt,101,55,0,,,1,88,0,,"(-97.74357782863387, 30.264427654091204)",
820803130013402978,Home in Austin · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,191343231,Darin,,78759,30.427459587802904,-97.76489440887283,Entire home/apt,96,4,14,2023-08-06,2.02,1,316,14,,"(-97.76489440887283, 30.427459587802904)",2023.0
820914696909631777,Home in Austin · 1 bedroom · 1 bed · 1 private bath,121510852,Marlon,,78744,30.158590506374026,-97.72360869860918,Private room,40,3,2,2023-08-22,2.0,1,138,2,,"(-97.72360869860918, 30.158590506374026)",2023.0
820936536989735566,Cabin in Austin · 1 bedroom · 1 bed · 1 bath,500333967,Wizard,,78737,30.14388,-97.96825,Entire home/apt,250,1,0,,,1,0,0,,"(-97.96825, 30.14388)",
820952245060394931,Home in Austin · ★5.0 · 5 bedrooms · 6 beds · 3 baths,456475914,Evolve,,78734,30.36847,-97.91616,Entire home/apt,596,3,6,2023-08-27,0.89,45,279,6,,"(-97.91616, 30.36847)",2023.0
820963504899506865,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,387513572,John,,78727,30.419301136335065,-97.72242663791572,Entire home/apt,108,1,20,2023-09-04,2.91,3,182,20,,"(-97.72242663791572, 30.419301136335065)",2023.0
821027327575265275,Home in Austin · ★5.0 · 1 bedroom · 2 beds · 1 private bath,321881988,Cory,,78744,30.15924,-97.78191,Private room,80,1,4,2023-06-11,0.61,4,11,4,,"(-97.78191, 30.15924)",2023.0
821038474310086769,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,321881988,Cory,,78744,30.15912,-97.78257,Private room,65,1,9,2023-08-29,1.29,4,2,9,,"(-97.78257, 30.15912)",2023.0
821038715996000230,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,321881988,Cory,,78744,30.159022653935537,-97.7839137828056,Private room,68,1,3,2023-06-21,0.43,4,11,3,,"(-97.7839137828056, 30.159022653935537)",2023.0
821045304171142574,Rental unit in Austin · ★4.61 · 1 bedroom · 2 beds · 1 bath,274552333,Evonify,,78703,30.27652790288673,-97.758519475636,Entire home/apt,144,1,23,2023-08-27,3.37,126,357,23,,"(-97.758519475636, 30.27652790288673)",2023.0
821045336618219744,Rental unit in Austin · ★4.0 · 1 bedroom · 2 beds · 1 bath,274552333,Evonify,,78704,30.250282883270646,-97.7745829111249,Entire home/apt,116,1,7,2023-06-24,0.99,126,351,7,,"(-97.7745829111249, 30.250282883270646)",2023.0
821064442059267579,Rental unit in Austin · ★4.67 · 1 bedroom · 2 beds · 1 bath,274552333,Evonify,,78703,30.27730012802442,-97.75893956962564,Entire home/apt,144,1,3,2023-04-10,0.51,126,357,3,,"(-97.75893956962564, 30.27730012802442)",2023.0
821080215308694178,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,182618168,Lisa,,78703,30.28433669132612,-97.76764064279747,Private room,229,1,13,2023-09-03,2.04,2,214,13,,"(-97.76764064279747, 30.28433669132612)",2023.0
821142722781066098,Rental unit in Austin · ★4.45 · 1 bedroom · 1 bed · 1 bath,445447232,Ariana,,78746,30.25936186283673,-97.78775731274514,Entire home/apt,145,1,11,2023-07-29,1.74,1,342,11,,"(-97.78775731274514, 30.25936186283673)",2023.0
821144576709589921,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,19748841,Alex,,78702,30.26890372281018,-97.73213838773336,Entire home/apt,649,3,1,2023-03-15,0.17,1,0,1,,"(-97.73213838773336, 30.26890372281018)",2023.0
821165685570743915,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,498751328,Be Here Now ATX,,78702,30.255654485275013,-97.70374115960368,Entire home/apt,143,2,10,2023-06-10,1.7,2,37,10,,"(-97.70374115960368, 30.255654485275013)",2023.0
821176717605482818,Rental unit in Austin · ★4.79 · Studio · 3 beds · 1 bath,139137423,Deitrich,,78751,30.317988520763485,-97.71524763041884,Entire home/apt,80,2,14,2023-08-13,2.06,2,339,14,,"(-97.71524763041884, 30.317988520763485)",2023.0
821178890054636103,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,26162857,Courtney,,78749,30.20995,-97.84515,Entire home/apt,168,1,15,2023-09-04,4.55,1,3,15,,"(-97.84515, 30.20995)",2023.0
821212935682163610,Rental unit in Austin · 3 bedrooms · 3 beds · 2 baths,45023565,Jessica,,78727,30.42683,-97.696,Entire home/apt,400,1,0,,,1,89,0,,"(-97.696, 30.42683)",
821229539924168211,Home in Austin · ★5.0 · 5 bedrooms · 5 beds · 3 baths,499919213,Elijah,,78704,30.26008194794924,-97.76578978826304,Entire home/apt,969,2,13,2023-09-04,1.94,1,236,13,,"(-97.76578978826304, 30.26008194794924)",2023.0
821264696646454928,Home in Austin · 3 bedrooms · 2 beds · 2 baths,103566191,Steph,,78745,30.198853628987,-97.83325938411836,Private room,70,1,0,,,1,356,0,,"(-97.83325938411836, 30.198853628987)",
821667321131941882,Home in Austin · ★4.97 · 4 bedrooms · 7 beds · 4.5 baths,293556347,UrbanStay,,78704,30.24194485963284,-97.76157908513298,Entire home/apt,379,1,32,2023-09-02,4.49,32,362,32,,"(-97.76157908513298, 30.24194485963284)",2023.0
821685108709795260,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,500010588,Claudia,,78702,30.257877,-97.699241,Entire home/apt,160,2,8,2023-08-20,3.53,1,258,8,,"(-97.699241, 30.257877)",2023.0
821690808713876909,Home in Austin · 3 bedrooms · 4 beds · 2.5 baths,7622771,Jennifer,,78757,30.337162225320814,-97.7328385908404,Entire home/apt,199,6,0,,,2,39,0,,"(-97.7328385908404, 30.337162225320814)",
821711506815562832,Rental unit in Austin · ★4.35 · 2 bedrooms · 3 beds · 2 baths,274552333,Evonify,,78751,30.302073979195875,-97.73363430784995,Entire home/apt,126,1,31,2023-08-06,4.56,126,331,31,,"(-97.73363430784995, 30.302073979195875)",2023.0
821718407221255821,Rental unit in Austin · 2 bedrooms · 3 beds · 2 baths,274552333,Evonify,,78751,30.302644255134744,-97.73414694041578,Entire home/apt,144,1,2,2023-03-04,0.28,126,287,2,,"(-97.73414694041578, 30.302644255134744)",2023.0
821771509403975458,Home in Austin · 4 bedrooms · 4 beds · 3.5 baths,475037126,Rays,,78739,30.186505871269866,-97.9097321881586,Entire home/apt,500,20,1,2023-03-24,0.18,4,179,1,,"(-97.9097321881586, 30.186505871269866)",2023.0
821869492684051530,Home in Austin · ★4.89 · 2 bedrooms · 2 beds · 1 bath,144734,Jess,,78722,30.285886674314767,-97.70912919896982,Entire home/apt,136,2,9,2023-09-01,1.66,1,61,9,,"(-97.70912919896982, 30.285886674314767)",2023.0
821878978653686304,Home in Austin · 3 bedrooms · 3 beds · 3 baths,19789523,Lisa,,78744,30.15819999999999,-97.7124154,Entire home/apt,1250,2,0,,,2,267,0,,"(-97.7124154, 30.15819999999999)",
821927032400560194,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,127100484,Sam,,78741,30.240311153961013,-97.73512974366224,Entire home/apt,221,2,12,2023-09-03,1.99,1,144,12,,"(-97.73512974366224, 30.240311153961013)",2023.0
821994423646100872,Home in Austin · 3 bedrooms · 3 beds · 3.5 baths,68752157,Ryan,,78704,30.25536,-97.77374,Entire home/apt,1295,30,1,2023-05-22,0.27,1,168,1,,"(-97.77374, 30.25536)",2023.0
822079309027327249,Rental unit in Austin · ★4.78 · 1 bedroom · 1 bed · 1 bath,434375839,Tessa,,78702,30.2611,-97.72744,Entire home/apt,89,8,9,2023-08-07,1.26,9,66,9,,"(-97.72744, 30.2611)",2023.0
822160539091607757,Rental unit in Austin · ★4.50 · 2 bedrooms · 3 beds · 2 baths,141885946,CozySuites,,78745,30.21278882686489,-97.7714343846104,Entire home/apt,103,2,4,2023-07-24,0.74,15,363,4,,"(-97.7714343846104, 30.21278882686489)",2023.0
822437493979179158,Home in Austin · ★4.95 · 3 bedrooms · 4 beds · 2 baths,387513572,John,,78702,30.275195353482754,-97.71287125356132,Entire home/apt,108,1,22,2023-09-09,3.24,3,168,22,,"(-97.71287125356132, 30.275195353482754)",2023.0
822468235246078364,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,120709714,Kelly,,78704,30.249927700877592,-97.75646821806394,Entire home/apt,598,2,6,2023-06-25,1.19,1,0,6,,"(-97.75646821806394, 30.249927700877592)",2023.0
822500990211260113,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,76845331,Alyssa,,78704,30.26073275828937,-97.7723180530174,Entire home/apt,147,28,11,2023-07-04,1.63,1,114,11,,"(-97.7723180530174, 30.26073275828937)",2023.0
822654708835929790,Home in Austin · ★4.90 · 3 bedrooms · 6 beds · 2 baths,398748229,Angela,,78704,30.232013,-97.790211,Entire home/apt,329,1,10,2023-09-03,1.69,2,154,10,,"(-97.790211, 30.232013)",2023.0
822704908598474641,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,475984421,Oscar,,78704,30.23931590642903,-97.76015407696656,Entire home/apt,800,1,0,,,1,365,0,,"(-97.76015407696656, 30.23931590642903)",
822721414745869623,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,217948402,Cameron,,78741,30.23990176089968,-97.69516719418938,Private room,51,2,3,2023-08-25,0.44,4,34,3,,"(-97.69516719418938, 30.23990176089968)",2023.0
823167536252788400,Rental unit in Austin · ★4.40 · 2 bedrooms · 3 beds · 1 bath,274552333,Evonify,,78751,30.3026,-97.73507,Entire home/apt,103,1,20,2023-07-14,2.9,126,357,20,,"(-97.73507, 30.3026)",2023.0
823212160851381142,Rental unit in Austin · ★4.0 · 2 bedrooms · 3 beds · 2 baths,274552333,Evonify,,78751,30.301047557024106,-97.73395025897628,Entire home/apt,124,1,5,2023-08-25,0.71,126,348,5,,"(-97.73395025897628, 30.301047557024106)",2023.0
823220884906210723,Rental unit in Austin · ★3.83 · 1 bedroom · 3 beds · 1 bath,274552333,Evonify,,78751,30.300668551297505,-97.73351358252414,Entire home/apt,98,1,6,2023-07-30,0.91,126,359,6,,"(-97.73351358252414, 30.300668551297505)",2023.0
823221009276810731,Rental unit in Austin · ★4.69 · 1 bedroom · 2 beds · 1 bath,274552333,Evonify,,78751,30.301906395168167,-97.7356135783719,Entire home/apt,98,1,16,2023-09-08,2.4,126,359,16,,"(-97.7356135783719, 30.301906395168167)",2023.0
823223046993487706,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,563370,Robert,,78702,30.279034121703518,-97.7188957989502,Private room,59,1,37,2023-09-01,5.21,4,27,37,,"(-97.7188957989502, 30.279034121703518)",2023.0
823284934933594111,Rental unit in Austin · ★4.69 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.323176941753324,-97.71363480010226,Entire home/apt,69,1,13,2023-08-13,1.89,126,361,13,,"(-97.71363480010226, 30.323176941753324)",2023.0
823318511055668354,Rental unit in Austin · ★4.60 · 1 bedroom · 1 bed · 1 bath,283063263,Dolce,,78741,30.2269873403817,-97.72757181636904,Entire home/apt,69,1,15,2023-06-29,2.53,9,0,15,,"(-97.72757181636904, 30.2269873403817)",2023.0
823343546310185086,Rental unit in Austin · ★4.71 · 2 bedrooms · 2 beds · 2 baths,241257325,Amelia,,78751,30.31407900932607,-97.71839847760693,Entire home/apt,68,3,14,2023-09-08,2.07,1,51,14,,"(-97.71839847760693, 30.31407900932607)",2023.0
823388916701505875,Rental unit in Austin · ★4.75 · 1 bedroom · 1 bed · 1 bath,460833073,Emmanuel,,78758,30.403119337484007,-97.72475995123386,Entire home/apt,152,2,4,2023-06-19,0.82,1,111,4,,"(-97.72475995123386, 30.403119337484007)",2023.0
823531185959706882,Home in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,125014195,Vincent,,78704,30.2280140161238,-97.76323773563657,Entire home/apt,150,2,15,2023-08-28,3.04,1,68,15,,"(-97.76323773563657, 30.2280140161238)",2023.0
823653096775649653,Hotel in Austin · Studio · 2 beds · 1 shared bath,12568111,Antoinette,,78753,30.39925,-97.66584,Private room,436,1,0,,,14,364,0,,"(-97.66584, 30.39925)",
823914896621635662,Home in Austin · ★4.65 · 4 bedrooms · 7 beds · 3 baths,41512163,Alexandre,,78744,30.20164070757355,-97.74261359590592,Entire home/apt,211,1,17,2023-08-13,2.49,5,77,17,,"(-97.74261359590592, 30.20164070757355)",2023.0
823960075809225090,Guest suite in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,2275241,Stefanie,,78758,30.376581525394343,-97.70094066372155,Entire home/apt,86,30,21,2023-07-30,3.18,4,128,21,,"(-97.70094066372155, 30.376581525394343)",2023.0
824009210646157612,Condo in Austin · ★4.89 · 1 bedroom · 1 bed · 1 bath,396784850,Grand Welcome,,78704,30.2493494405306,-97.77362691291944,Entire home/apt,80,1,18,2023-08-02,1.03,32,324,10,,"(-97.77362691291944, 30.2493494405306)",2023.0
824010891611614808,Home in Austin · ★4.82 · 4 bedrooms · 8 beds · 3.5 baths,396784850,Grand Welcome,,78702,30.2509819209668,-97.7205308210239,Entire home/apt,296,2,17,2023-07-31,0.93,32,320,10,,"(-97.7205308210239, 30.2509819209668)",2023.0
824054273626581537,Condo in Austin · ★4.82 · 2 bedrooms · 2 beds · 2.5 baths,112304425,Vacasa Texas,,78702,30.27499102783321,-97.71988244826144,Entire home/apt,250,1,11,2023-05-21,1.85,30,359,11,,"(-97.71988244826144, 30.27499102783321)",2023.0
824055533035049506,Home in Austin · 4 bedrooms · 5 beds · 2 baths,456475914,Evolve,,78702,30.25675,-97.70151,Entire home/apt,367,3,2,2023-07-30,0.36,45,333,2,,"(-97.70151, 30.25675)",2023.0
824106047049344937,Rental unit in Austin · Studio · 1 bed · 1 bath,26585809,Lauren,,78701,30.271083409348275,-97.74854593542652,Entire home/apt,192,7,0,,,1,340,0,,"(-97.74854593542652, 30.271083409348275)",
824391417693631651,Home in Austin · ★4.22 · 3 bedrooms · 6 beds · 2 baths,456475914,Evolve,,78751,30.31247,-97.71046,Entire home/apt,173,3,9,2023-06-19,1.42,45,25,9,,"(-97.71046, 30.31247)",2023.0
824485185971096553,Rental unit in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,7270902,Meshelle,,78741,30.23596938312401,-97.70156802518588,Entire home/apt,82,1,48,2023-08-23,6.99,22,361,48,,"(-97.70156802518588, 30.23596938312401)",2023.0
824530523446020971,Home in Austin · 1 bedroom · 1 bed · 1 bath,35913758,Renee,,78744,30.18559637437809,-97.75077612447949,Entire home/apt,119,2,0,,,2,134,0,,"(-97.75077612447949, 30.18559637437809)",
824548134793937371,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,51028046,Charles,,78704,30.2496292,-97.760984,Entire home/apt,175,2,6,2023-05-29,1.0,1,336,6,,"(-97.760984, 30.2496292)",2023.0
824627470406583305,Home in Austin · ★4.77 · 3 bedrooms · 4 beds · 2.5 baths,28369509,One Fine BnB,,78702,30.26091,-97.73349,Entire home/apt,484,1,30,2023-09-01,4.46,12,320,30,,"(-97.73349, 30.26091)",2023.0
824689547724548565,Home in Austin · ★4.13 · 4 bedrooms · 4 beds · 3.5 baths,317862541,Alain,,78754,30.373102866618943,-97.65100753009304,Entire home/apt,298,2,8,2023-08-06,1.22,1,347,8,,"(-97.65100753009304, 30.373102866618943)",2023.0
824726928622288248,Home in Austin · ★4.86 · 3 bedrooms · 4 beds · 2.5 baths,135261348,Khalil,,78744,30.15993,-97.72556,Entire home/apt,170,2,7,2023-08-19,2.0,1,141,7,,"(-97.72556, 30.15993)",2023.0
824779033624613102,Home in Austin · 3 bedrooms · 3 beds · 2.5 baths,6959045,Jesse,,78704,30.2553501,-97.7538828,Entire home/apt,349,30,0,,,1,364,0,,"(-97.7538828, 30.2553501)",
824786750283024296,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,58856768,Brent,,78702,30.27073,-97.71517,Entire home/apt,237,6,6,2023-07-31,0.99,1,223,6,,"(-97.71517, 30.27073)",2023.0
824817973726387129,Home in Austin · ★4.73 · 3 bedrooms · 3 beds · 2 baths,10585849,Ames - Austin Vacay,,78741,30.23095010523022,-97.69453942564256,Entire home/apt,106,1,15,2023-08-06,2.18,7,270,15,,"(-97.69453942564256, 30.23095010523022)",2023.0
824896359395682698,Rental unit in Austin · 1 bedroom · 2 beds · 1 bath,286769223,Cynthia,,78701,30.27127399254988,-97.74635373410374,Entire home/apt,256,2,0,,,1,62,0,,"(-97.74635373410374, 30.27127399254988)",
824965974268000192,Home in Austin · ★New · 1 bedroom · 1 bed · 1 shared bath,292849645,Rami,,78723,30.3011,-97.69124,Private room,80,1,0,,,5,72,0,,"(-97.69124, 30.3011)",
825080692651373010,Home in Austin · 4 bedrooms · 5 beds · 3 baths,464104404,Place By Opulence,,78721,30.27180853094996,-97.6763130641482,Entire home/apt,383,3,2,2023-05-08,0.34,1,348,2,,"(-97.6763130641482, 30.27180853094996)",2023.0
825318400108118600,Home in Austin · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,39186791,Kim,,78748,30.184979190311832,-97.8092335898798,Private room,40,2,9,2023-09-04,1.33,2,154,9,,"(-97.8092335898798, 30.184979190311832)",2023.0
825326112547241928,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,39186791,Kim,,78745,30.185619107293583,-97.81022365379944,Private room,40,2,21,2023-08-25,3.44,2,167,21,,"(-97.81022365379944, 30.185619107293583)",2023.0
825409398225794100,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,336188820,Kalif,,78704,30.259981,-97.7733998,Entire home/apt,131,2,8,2023-09-03,1.35,1,342,8,,"(-97.7733998, 30.259981)",2023.0
825483713146482148,Home in Austin · ★4.88 · 3 bedrooms · 4 beds · 2 baths,387513572,John,,78702,30.27695047297411,-97.71097496298094,Entire home/apt,101,1,25,2023-08-31,3.81,3,169,25,,"(-97.71097496298094, 30.27695047297411)",2023.0
825488843835241422,Rental unit in Austin · 1 bedroom · 1 bed · 1 private bath,500807473,Alec,,78705,30.28737806857498,-97.74327548909866,Private room,71,1,0,,,1,321,0,,"(-97.74327548909866, 30.28737806857498)",
825535666612168966,Townhouse in Austin · ★4.93 · 1 bedroom · 2 beds · 1 bath,94982704,Lydia,,78721,30.27880153236397,-97.6766025153478,Entire home/apt,69,2,15,2023-09-04,2.18,5,342,15,,"(-97.6766025153478, 30.27880153236397)",2023.0
825556525690705267,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,282652221,Alex,,78704,30.22805654027989,-97.76820603523024,Entire home/apt,116,1,0,,,1,353,0,,"(-97.76820603523024, 30.22805654027989)",
825607366065057555,Camper/RV in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,260003364,Dan,,78702,30.272335,-97.727279,Entire home/apt,94,1,23,2023-09-04,3.75,1,52,23,,"(-97.727279, 30.272335)",2023.0
825704180549552707,Rental unit in Austin · ★4.33 · 2 bedrooms · 2 beds · 2 baths,10591403,Edouard,,78704,30.237056198988142,-97.78273219601196,Entire home/apt,399,1,6,2023-04-14,0.88,12,114,6,,"(-97.78273219601196, 30.237056198988142)",2023.0
825928947756724312,Condo in Austin · 2 bedrooms · 2 beds · 2 baths,195146515,Dianne,,78750,30.461483749816512,-97.79859344247636,Entire home/apt,93,30,0,,,1,90,0,,"(-97.79859344247636, 30.461483749816512)",
825981937831120612,Condo in Austin · ★4.63 · 1 bedroom · 2 beds · 1 bath,28369509,One Fine BnB,,78701,30.2555,-97.73765,Entire home/apt,133,1,16,2023-09-04,2.53,12,316,16,,"(-97.73765, 30.2555)",2023.0
825994484005803824,Home in Austin · 1 bedroom · 2 beds · 1 bath,278694017,Debbie,,78723,30.30536647210612,-97.69126491716374,Entire home/apt,60,30,0,,,1,280,0,,"(-97.69126491716374, 30.30536647210612)",
